RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,SeriousDlqin2yrs
0.5996218506997747,64,0,0.4586932723559253,42399.153142044495,6,0,2,0,1,0
0.13623186235398355,63,1,0.008777694867320338,6734.986626534727,8,0,1,0,0,0
0.2361379497655822,60,0,0.16365079515390474,25878.24713885757,6,0,1,1,0,0
0.6046614565204121,55,0,0.12889183068561888,73312.81419276238,5,0,4,0,1,0
0.2920487185984639,47,0,0.5531738131586913,11241.767947766328,10,0,2,1,1,0
0.4004222737895427,44,1,0.2793412682079183,15701.086331013852,6,0,0,0,0,0
0.45077109441955576,54,0,0.39266800216720726,11331.073740582837,3,0,1,0,1,0
0.18480186641013244,40,0,0.2726418655415058,9277.653244377922,7,0,0,0,2,0
0.41019293380539773,54,0,0.18562646664459853,10328.811943281458,6,1,1,0,1,0
0.34973434990572005,63,0,0.597943287249477,6113.977980225999,8,0,1,0,0,0
0.17561919698936396,70,0,0.550307594679734,15602.658091956991,9,0,0,0,0,0
0.2052622268743936,45,0,0.10265830270281091,,4,1,0,0,1,0
0.6085560017364287,52,0,0.05678658675727128,15448.532842572951,10,0,1,0,0,0
0.14165877053537307,48,0,0.021395415764633562,71845.92312747198,13,0,2,1,0,0
0.43593946275941003,49,0,0.06886328455809959,43347.18208265235,9,0,1,0,0,0
0.3082365330185971,68,0,0.21281139747301017,12064.903073091236,6,0,1,0,2,0
0.45500639880107346,61,0,0.1666390705661228,,6,0,0,0,0,0
0.42754908476185066,50,0,0.22453491973966933,31027.855320646526,8,0,2,1,2,0
0.2781861683282088,58,0,0.12812188486854692,18617.75623256925,9,1,0,0,0,0
0.18524055235766115,20,0,0.8431993778684976,35780.81376492711,7,0,0,0,1,0
0.5553171992560851,48,0,0.3764652335819577,23051.62391714624,8,0,1,0,0,0
0.5031820579410835,64,0,0.5468621350878157,17711.432232947504,9,0,3,0,1,0
0.32184672035858475,44,0,0.47979753690528515,23305.175633731575,20,0,1,0,1,0
0.2940375021670958,43,0,0.041012736580966026,17193.615322877667,10,0,2,0,0,0
0.12544938510343312,34,0,0.12191136163842008,16389.718583400147,10,0,0,0,2,0
0.44440125056011115,58,0,0.32716226941782317,8210.12080911748,9,0,2,0,0,0
0.5757688148776429,32,0,0.136646488785823,99767.79380515101,3,0,0,0,1,0
0.12381086556612016,43,0,0.03658796403030229,9164.940471009288,9,0,0,0,0,0
0.14174247492062755,58,1,0.17929211486642424,21074.865413831332,7,0,1,0,3,0
0.18727519902269188,48,1,0.18071902103483764,126827.29225376864,6,0,1,0,1,0
0.19126728643193613,63,0,0.2557141175124585,11012.514011502195,5,0,1,1,1,0
0.2750086185191396,51,0,0.9272446196025561,28097.720569520094,5,0,0,0,0,0
0.2594732652222252,47,1,0.300568696198766,31211.035118363743,9,0,1,1,0,0
0.11601733753096195,77,1,0.2587559535249538,95347.86574299523,5,0,2,0,0,0
0.5878548997680135,46,0,0.2601283968317612,28835.678237563636,10,1,3,1,5,0
0.14184427607987107,59,0,0.04859220270029595,45049.81479520346,5,0,2,0,0,0
0.26709409153878366,37,0,0.015153974709843775,24411.396229355094,5,0,1,0,0,0
0.16934940183695033,62,0,0.3281713476518035,9499.780205452647,9,0,0,0,1,0
0.5051295998717548,53,0,0.1940011369311558,11530.146074959466,13,0,1,0,1,0
0.21522630115591282,54,0,0.23530425634528615,49705.62386393412,8,0,1,0,2,0
0.30267928438841163,52,0,0.0006616886781311996,37054.238834969256,9,0,1,0,1,0
0.6043368946581595,37,0,1.0315738938206116,107313.44703931006,12,0,1,0,0,0
0.22644282471136645,19,1,0.9262428918982751,75654.46162811392,15,0,0,0,0,0
0.33001023491704745,74,1,0.29728429712242993,36152.17076346137,6,1,1,0,1,1
0.15526763571837746,40,0,0.041741409854160846,43088.78698533034,8,1,1,1,1,0
0.2640383541633144,32,0,0.12153006895688467,38603.52202171777,9,0,1,0,0,0
0.3870555710169233,46,1,0.11076230299764368,27756.84507202907,11,1,0,0,1,0
0.12195815794277094,55,0,0.6064668936653853,8702.455852791054,7,0,0,0,1,0
0.23073436812794024,61,1,0.0497517575413165,35587.601088574454,10,0,0,0,0,0
0.33743284497625053,36,0,0.34159575790657687,43578.35072900687,7,0,1,0,0,0
0.07241046297913235,68,0,1.0155073647965431,32122.403320352,6,1,0,0,3,0
0.37822073548513974,58,0,0.40387954546810995,39582.86144307668,12,0,0,0,1,0
0.3194343997975769,53,1,0.23441531863059478,25001.479907924288,4,0,0,0,0,0
0.19725972017809695,48,0,0.4686638242259099,23339.71540369649,7,0,1,0,0,0
0.28717210051402103,52,0,0.2429322148251756,26530.140247168238,4,0,0,1,0,0
0.6008221918617068,50,0,0.09821320691283829,38903.33580108057,15,0,1,0,2,0
0.09712260572285623,58,1,0.059125742737018955,4880.975971483437,7,0,0,1,1,0
0.2750073539162113,55,0,0.6367951079384246,93930.50019768643,11,0,0,0,0,0
0.5045933992123101,52,0,0.04206413374628279,54147.20694776711,11,0,1,0,1,0
0.15951835961325392,39,0,0.0955269302926048,51431.52892278813,2,0,0,0,1,0
0.21444346597451258,53,0,0.5164593747263665,47698.55822016314,8,0,2,0,2,0
0.46315732764973994,62,1,0.24115098557993145,,6,0,2,0,0,0
0.27810240669822206,50,0,0.3338276357590069,4847.009901425574,11,0,0,1,2,0
0.185040538482732,59,1,0.07441458331490867,10124.5216186817,4,0,0,0,0,0
0.11455555890742458,56,0,0.7268739766931201,22941.83627240068,4,0,0,0,1,0
0.4228950555098883,65,1,0.04443959947733721,15899.738387623127,7,0,1,0,1,0
0.6440679634524121,54,0,0.6567472727013292,10299.782476142043,7,1,0,0,0,1
0.3083255266751108,49,0,0.31653649736862477,111576.50827638448,9,0,1,0,3,0
0.4105774245043222,37,0,0.10324165936188244,30748.672098065865,4,1,0,0,0,0
0.19605420588440753,54,0,0.05901686300268899,26627.81483740561,6,0,0,0,0,0
0.13887477350878247,55,0,1.292862315999581,18604.704254769462,7,0,0,0,0,0
0.09852676123919558,41,0,0.4400060222228705,24256.813808407336,5,1,1,0,1,0
0.36726113123900356,36,0,0.06348263946292576,26026.49926366193,13,0,0,1,0,0
0.5073793345737749,78,0,0.08822172692585664,22256.293482108475,14,0,0,0,2,0
0.2364619685412546,50,0,0.06977420446031017,14938.854413159592,3,0,1,0,1,0
0.4056361401586,59,1,0.0978972004994312,26566.7166134563,8,1,1,1,1,0
0.26490977098893786,56,0,0.6009826667100168,31380.3639088865,7,0,3,0,1,0
0.3808117943964557,37,1,0.6910690236219498,36364.8510795657,7,0,0,0,0,1
0.22533174704489528,44,0,0.20634955021669146,26475.096957293048,4,1,2,0,0,0
0.04515369517060627,44,0,1.5027104406189327,6216.587434474187,11,0,1,0,0,0
0.16436603283956178,44,1,0.0012151826701035952,16263.2967414861,8,0,1,0,0,0
0.19143069972773935,24,0,0.024049153726296183,26760.99773781224,4,1,0,0,0,0
0.2616461141449531,61,0,0.05341298892117551,26132.756832605584,8,0,3,1,0,0
0.35639372193893865,42,0,0.5871838945034995,17682.952092371812,3,0,2,0,1,0
0.08073936672491931,40,0,0.38996060978797603,32836.3422099965,9,0,1,1,0,0
0.10845747547886783,58,1,0.4881151851138462,29413.88190013607,12,0,2,0,0,0
0.24552664654232526,67,0,0.48764633806713714,33221.73460897776,9,0,1,0,2,0
0.5453972463065507,70,1,0.5197674022220713,28764.37297227065,6,0,2,1,0,0
0.3355411391283527,53,1,0.15766440720810362,26752.384095946127,10,0,1,0,0,0
0.11193257488627385,60,0,0.9692912261435882,19335.847021695812,8,1,1,0,0,0
0.07861861954219991,63,0,0.5759081204969969,22043.89208109583,7,0,1,0,0,0
0.22324955997792298,55,0,0.21430798563401465,19791.884220680164,7,0,0,0,2,0
0.23934489305310983,49,1,0.27106665668839797,19169.314282850075,6,0,0,0,1,0
0.4691650839986767,57,0,0.4374068441351907,,6,0,0,0,1,0
0.10930101287827769,42,0,0.6105674698422752,20820.222391624593,5,0,1,1,0,0
0.350841738423868,62,0,0.09384300189832484,72007.24376454543,13,0,1,0,1,0
0.11473327681688954,48,0,0.7744301323185572,19662.485234972028,11,0,1,0,0,0
0.5209560844968074,47,0,0.1827911610560979,15420.74223664337,7,0,0,1,1,0
0.46291911654104495,66,1,0.22721865910449654,63549.10141711911,9,1,0,0,1,1
0.4458084306295856,52,0,0.4090087458683802,21506.776872070837,5,0,1,0,0,0
0.45074564735850964,46,0,0.15908855536803185,21578.39009734697,10,0,0,0,0,0
0.207768701685737,59,1,0.1339507516831442,59865.777160648795,9,1,1,2,1,0
0.5530846398930729,44,1,1.6445737209071305,2509.2957385222967,11,0,1,0,2,0
0.2414057853315312,45,2,1.7435734212386906,36066.30063257577,7,0,1,2,0,0
0.35219914462398455,45,1,0.6414341556575186,25636.79266410448,16,1,2,1,1,1
0.5623335554103934,64,1,0.4134245457221121,71299.49669850568,6,0,1,0,0,1
0.066028107172517,73,0,0.11756351465848022,16050.298189714926,12,0,0,0,0,0
0.47801036279397796,48,1,0.3197942855321834,94785.40490434068,7,0,1,0,2,0
0.36195574219105253,85,0,0.05105161208290463,8439.519223094769,9,0,1,0,3,0
0.4016190764260652,55,1,0.18286114540078804,26375.36313640541,3,0,4,0,1,0
0.14476908879022118,44,0,0.0848668486331633,8582.705691899253,11,1,4,0,2,0
0.14853618339714061,57,0,1.2730865431473244,21689.062328769818,5,0,0,0,0,0
0.2673122822770018,41,0,0.3216702888821505,35626.46555024436,7,0,1,0,2,0
0.2665058948831771,56,2,0.1670166026949408,44241.88943581158,9,1,1,0,0,1
0.2016844401116823,39,0,0.15405593718487348,10848.890963035617,8,0,2,0,1,0
0.5191348577625704,52,0,0.005750345687417957,23134.9245186658,9,0,0,0,0,0
0.012576968831467986,58,0,1.4612015214534335,62456.64402181143,10,0,0,0,1,0
0.23005953211192406,39,1,0.132165687448923,,5,1,2,1,1,0
0.08916247674529962,42,0,0.07625893035232739,62741.672298408885,6,1,1,0,0,0
0.5437183231209585,28,0,0.2978886708050635,44978.11342666908,10,0,1,0,2,0
0.3380641675028336,36,0,0.006239883495348846,15538.806931491596,9,0,1,0,1,0
0.22099377678765253,52,0,0.0421948922743219,12998.858727089053,5,1,0,1,1,0
0.12232166966906016,51,0,0.8058005554496801,27118.069749643633,6,1,0,0,1,1
0.32715774615691906,41,0,0.2898820216803989,,7,0,0,0,1,0
0.09997482682028871,64,0,0.06732540717337354,63455.24490779549,4,0,0,0,0,0
0.33759203987394115,46,0,0.21727012080650668,41913.02046477912,6,1,3,0,0,0
0.5828544730774738,36,0,0.12676316792418485,103607.3283991725,6,0,1,1,0,0
0.5490326088038333,75,0,0.5228151850790322,13444.49456617588,13,0,2,0,1,0
0.1444002153105774,18,0,0.10788516369112316,23288.870923059545,7,0,0,0,1,0
0.5397886850088234,54,0,1.2631001446325543,66221.4297411959,8,0,1,0,0,0
0.049103914238015904,61,0,0.4228185317558446,30868.052228160894,8,1,2,0,0,0
0.2269298672078842,54,0,0.02753783656324613,18872.173001835978,9,0,2,0,0,0
0.1507116244682386,41,1,0.1426231187131065,13294.098001224475,7,0,2,0,0,0
0.0397742668078514,57,1,0.2654707193666954,16075.119842431392,6,0,0,1,1,0
0.41995867755191874,54,2,0.30894522653855455,22167.69440716102,4,0,0,0,0,0
0.4703209324057288,53,0,0.24993360164571077,16813.63338712088,6,0,0,0,0,0
0.45932256242566094,50,1,0.33654121110645707,39338.669842835945,8,0,4,0,0,0
0.2928697416440324,64,1,0.10478963274152324,27170.823904349105,9,0,2,0,1,0
0.3253208111970423,44,0,0.15250545044277505,27903.678645354583,8,1,2,0,1,0
0.608299740483025,36,0,0.0790075571741545,26568.196916566638,3,0,1,1,1,0
0.227995917813659,58,0,0.08473919956223959,11351.972775767554,7,0,1,0,1,0
0.3285833899501695,46,1,0.8493658106626827,13604.621406740654,6,0,1,0,0,0
0.188908839828141,42,0,0.2285703895949786,7876.101950123443,9,0,0,0,2,0
0.4759491652842039,66,0,0.16764487188490096,7156.895575523233,12,0,1,0,1,0
0.46195246754850827,54,0,1.088576818645556,109426.900543731,7,0,1,0,0,0
0.33552196724204514,58,1,0.41875907099304205,24377.78353937752,13,0,0,0,0,0
0.2913305263540643,58,0,0.884176095345384,13225.553229559076,10,0,2,0,0,0
0.3010360813901332,53,0,0.29137537349562326,,9,0,0,0,1,0
0.32719066890772697,47,0,0.7009566909128019,8449.461676460893,7,0,1,0,0,0
0.06764099286707154,38,0,0.14084629037517987,100563.38037997151,9,0,0,1,1,0
0.33280396452018296,45,1,0.3127686915625817,66826.24772006104,16,0,1,0,1,0
0.5689403837780267,49,0,0.09333113066175201,27075.662659834714,10,1,0,1,1,0
0.16873682327409087,41,0,0.1362874930352156,34265.68965306842,2,1,0,0,1,0
0.32347850774297826,75,0,0.02434473850920008,9932.211886622263,10,0,0,0,2,0
0.25951423642259236,41,0,0.2772999294718907,66498.92682706445,10,0,2,0,1,0
0.21073410761815942,61,0,0.037962803350686296,17638.089308037335,5,0,1,0,0,0
0.44543893158488235,68,0,0.26204109446578877,92449.10782938887,10,0,2,0,0,0
0.19252517781702655,45,1,0.0005069108422979149,107945.66621786628,10,0,0,0,1,0
0.4215730229751968,54,0,0.21231729389285145,18944.46602608338,6,0,0,1,0,0
0.3147556062634345,30,0,0.10228388610644126,84322.42173722787,6,0,1,0,1,0
0.08917514806890406,75,0,0.27838296204970925,38292.7240691229,9,0,0,0,1,0
0.18139749745536848,49,0,0.5386397001279346,36101.06624730361,7,0,0,0,1,0
0.2888520759798477,79,2,0.14424596035841114,16380.755054605357,10,2,1,0,0,1
0.19122046404901066,58,0,0.778633430997805,58871.33552663829,6,0,3,0,0,0
0.25463202598101103,62,1,0.06140403543893433,58564.240184692164,12,0,1,0,1,0
0.26260915795931455,49,0,0.042196251922142415,10408.396568133088,11,0,0,0,1,0
0.1868577020761625,59,0,0.49881905462232723,8996.435327644655,8,0,1,0,0,0
0.1235656832485277,43,0,0.24669359396624838,18758.449709599514,4,0,2,1,0,0
0.3590902667010948,58,1,0.276893393459075,6675.184066793326,11,1,0,0,3,0
0.007247912732123117,63,0,0.15509333933125216,17554.591851600413,9,0,1,0,0,0
0.22541229173963975,63,0,0.32652803257294305,18534.173617613033,4,0,0,0,0,0
0.3682584032090778,48,0,0.6774350115222669,52401.82755005487,8,1,3,1,3,0
0.47005375734757493,74,3,0.715653744083349,8896.36993860903,6,0,0,0,1,0
0.23340795938545686,40,1,0.007251418162703624,35846.90692953779,6,0,1,0,1,0
0.604550623924786,71,0,0.11636718102701929,38744.00751950171,11,0,0,0,1,0
0.11161825582150756,61,0,0.0251741274845014,23199.001916245645,9,0,0,0,1,0
0.29180063638815756,37,0,0.5774867240572082,17170.467127942942,5,0,1,0,1,0
0.24367885033200437,66,0,0.2075878881410602,20829.73001384723,11,1,0,0,1,0
0.09117290073823889,28,1,0.22718449027833565,33170.83326760008,5,0,1,1,1,0
0.34238261216894417,78,0,0.19591988433918286,21668.19612809166,9,0,1,0,0,0
0.2613583638874165,51,0,0.01880627918443033,23246.63359557113,8,0,2,0,1,0
0.10545421749979744,40,2,0.6428907296629001,6700.464947000731,9,0,1,0,1,0
0.33941958951777684,52,0,0.2106222971627032,11960.444682122376,11,0,0,1,0,0
0.06674404650508572,50,0,0.07787123052581012,29125.831506386534,11,0,1,0,1,0
0.39484478584956023,62,0,0.08262593341014436,24450.81189479621,5,1,3,0,1,0
0.17015973446901886,63,1,0.07087808090223689,27789.90290461878,7,0,0,0,1,0
0.6912093386389426,64,0,0.15451759372718982,,9,0,2,0,0,0
0.17016504307163668,71,0,0.5417430972816206,23622.727418640014,10,0,0,0,1,0
0.25965807209419905,83,0,0.08605423423204234,82319.92416099645,9,0,2,0,0,0
0.34085924943352575,47,1,0.11176985310019226,37949.004005070805,9,0,1,0,2,0
0.1936145912070428,60,1,0.43865753531733753,149598.05645761796,10,0,1,0,1,0
0.4421189571746821,65,1,0.1500666485028357,9876.996994706458,6,0,1,0,2,0
0.2918146343826823,64,0,0.05828844046287608,147625.45437616666,10,0,0,0,2,0
0.0431616328618451,71,0,0.17714184407332678,39839.80188963643,8,1,2,1,0,0
0.08526285170391149,36,1,0.0580161621805004,62632.244255769605,6,0,0,0,0,0
0.47376583548934953,58,0,0.41386750346723966,58878.7340564092,15,0,0,0,0,0
0.2739533039710695,65,0,0.062060212750912176,25480.157175117743,9,0,0,0,0,0
0.23739520744884943,66,0,0.25530178705338197,13708.734231075827,8,0,0,0,0,0
0.2670788820929144,54,0,0.06654021738122474,13224.628536879136,5,0,1,0,1,0
0.1034879707346583,60,1,0.17178393769598407,34812.07562322044,10,0,1,0,0,0
0.22795113216234186,60,0,0.01752335382904331,106259.51793662459,6,0,0,0,0,0
0.2627333305254055,36,0,0.24718466815575757,8833.760336858879,11,1,1,0,1,1
0.6891140409001313,73,0,0.09004227376932136,33405.67905267923,3,0,1,0,0,0
0.2505649400674639,44,0,0.1685086970019217,17553.479970898752,8,0,3,0,1,0
0.24464969297662237,39,0,0.1979595219617112,76048.534090002,10,0,1,0,2,0
0.2767384149382149,65,0,0.203133751223984,8078.092893574371,7,0,1,0,0,0
0.27220512050485735,46,0,0.07616488529262004,25045.48940018975,9,2,0,0,2,1
0.22994845690931623,41,1,0.09425728494976578,150304.53301520206,9,1,2,0,0,1
0.42570532098434083,62,1,0.019670389657293227,46962.26045634448,6,0,1,0,2,0
0.22271118741639412,50,1,0.5085929658570217,11638.917162961026,6,0,1,0,2,0
0.4773689304451496,66,1,0.005780218206802109,25595.138875313995,12,0,3,0,1,0
0.23101298651698982,58,0,0.9002219675367639,,10,0,0,0,1,0
0.43144353619464987,71,1,0.06390850890350973,7652.132328317945,8,0,2,0,1,0
0.38687976021019077,40,2,0.3209675730332769,66523.59778700421,4,0,3,0,1,1
0.20867813507832503,75,2,0.3183301055433686,23759.75130919941,11,0,2,0,1,0
0.09002499819996725,41,0,0.12424966335712027,24901.752773355467,7,0,0,1,0,0
0.6038569167009646,42,0,0.06386768230847027,21825.151001003735,16,0,1,0,1,0
0.22652332523012098,59,1,0.4907299445780941,44068.400755381284,13,0,0,0,0,0
0.3042970610133372,39,0,0.2039650839145187,50661.017309146635,8,0,4,0,2,0
0.16462586137498683,48,1,0.10992924076701502,95042.72590162381,5,0,2,1,1,0
0.1823972362349482,58,0,0.09339448908576453,71436.67461016827,4,0,1,0,3,0
0.4766491048877699,29,0,0.8384231190256061,21133.231902470536,13,0,3,1,1,0
0.5264086385938195,45,0,0.09403015641755967,22250.052297164042,11,0,1,0,1,0
0.36092031234155697,74,0,0.8920046149704455,144321.37773902933,10,0,1,0,0,0
0.2509553296201303,63,0,0.02662226779578692,124950.6460944203,7,1,0,0,0,0
0.3835316726535463,61,1,0.8395372206149966,9535.958533620174,8,0,1,0,2,0
0.19591171866205373,29,0,0.39531717571902886,164660.49283808898,8,0,1,1,1,0
0.2976150813463317,66,0,0.06470801564660159,19187.29387416311,6,0,1,0,0,0
0.13237350274514814,53,0,0.16005354398381444,34303.71600925602,8,0,1,0,3,0
0.12631168044090502,46,0,0.1849575710507562,65123.479962060694,6,0,1,0,1,0
0.35476652265808534,27,0,0.011491163744684377,9631.06598345914,11,0,0,0,0,0
0.3219807096428471,50,0,0.1157169341726609,11475.910284732963,6,1,0,0,0,0
0.310809260614259,67,0,0.5832883957314553,12110.015638728264,4,1,0,0,1,0
0.22661352635262422,42,0,0.061189157609945866,41299.71722346928,11,2,3,0,5,1
0.3116613226660596,70,0,0.4715987870332674,30965.962590796604,6,0,3,0,1,0
0.17217359051439798,63,0,0.31242762518265166,69449.37754558677,7,0,2,0,0,0
0.041466975212824844,56,0,0.14020532934498098,90213.48030525487,8,0,0,0,0,0
0.2761974130074415,66,0,0.4885111207790661,113385.49745236475,9,0,0,0,1,0
0.09425356031693806,53,0,0.08835595839063676,62837.14677300149,9,2,2,0,0,0
0.4118445340829866,69,1,0.6183836542753284,15290.95903724309,9,0,0,1,1,1
0.5157009792685964,60,0,0.27016124150866494,20381.640019849325,6,1,3,0,1,0
0.6342283268293691,67,4,0.7068405041718954,6154.13507330838,7,1,1,0,0,1
0.27170217319000567,52,0,0.5858879945608406,27849.269006673687,10,2,3,0,0,1
0.16115555595365097,38,1,0.06694157755831348,11577.39111368802,10,0,4,1,0,0
0.3019616530585536,62,0,0.12502439423766068,3812.5521550597996,5,1,0,2,1,0
0.24747616586330073,50,0,0.40070587836094723,7831.045389151189,6,0,0,0,2,0
0.2773672197869529,38,0,0.016473112002104384,49004.044246319056,9,0,0,0,0,0
0.47222499596045936,35,1,0.5366123228224693,26603.68277852886,7,0,0,0,0,0
0.21903951367592533,53,0,0.007634827016187302,18243.2848278194,12,1,1,0,0,0
0.25130404126245265,75,1,0.14192146804321737,58539.44057975955,9,1,0,0,1,0
0.13449891422559376,49,0,0.676189727482222,6475.581845027361,5,0,2,1,1,0
0.2575375190463321,50,0,0.1892787618211065,32307.12376421743,5,0,0,0,0,0
0.5758311543371692,73,0,0.597335341387683,71823.14239364224,15,0,0,0,0,0
0.17478898807467766,75,0,0.0014007349745987895,51630.10711630161,9,1,1,0,1,0
0.4404393990716352,58,0,0.6061737375557416,38782.67272515301,5,0,1,0,1,0
0.23996872315505707,49,0,0.3012064202254724,50662.66778604238,9,1,1,0,2,0
0.4457504855829945,57,0,0.0017799686527705863,33288.95223474831,8,0,1,0,0,0
0.41814573239418396,60,1,0.09561135122305041,34850.83278473014,7,1,0,0,1,0
0.12477872464880943,47,0,0.01498103754865643,9585.279827907847,5,0,1,1,1,0
0.4135696874278296,67,0,0.21260414613809955,,12,0,1,1,0,0
0.08552216071945434,67,1,0.06977842469981411,10557.977024690716,4,0,0,0,0,0
0.10238495285184403,46,0,0.5628008733740624,121532.7312388158,8,0,1,0,3,0
0.22850508874050057,59,0,0.562172919256147,96808.4068887408,18,0,0,0,0,0
0.5466614162505907,57,1,0.7777287351782571,30300.337083469236,10,0,1,0,1,0
0.35108503224370974,79,0,0.0055466811713710375,18428.94474490643,10,0,1,0,3,0
0.13941057604626686,72,0,0.5385140480564257,65653.47459754319,4,0,1,1,1,0
0.05369951548994858,77,1,0.048128588770053306,18554.649874208055,9,0,3,0,2,0
0.3806987361056626,27,0,0.6128740763630669,52618.85930871188,4,1,0,0,0,1
0.2794224044294483,80,0,0.12559574857634975,55801.2766621385,9,0,1,1,1,0
0.3066911814390244,48,1,0.06430644033984886,32348.918211766057,4,0,0,0,0,0
0.34303308364673246,47,1,0.13796630415745048,55957.98408324032,13,0,1,0,0,0
0.47611454437072104,47,0,0.2155835721397102,12519.254115587362,11,0,0,0,1,0
0.2554704259647891,49,0,0.38329806014017015,99365.05000431438,9,0,0,1,0,0
0.5012006017832084,71,1,0.5120992972348294,16037.232585245352,11,0,1,0,4,0
0.15400666296079904,77,0,0.2894024492688843,294355.5072933724,9,0,0,0,1,0
0.06323234040516468,75,0,0.48944516889624223,26479.992211353303,0,1,2,0,1,0
0.44834545888275384,68,0,0.14898094316879412,13171.968588848504,7,0,1,0,0,0
0.10997586339778063,65,0,0.42117392275644167,39297.78422523166,9,0,1,0,0,0
